candidate,target,null,d_inv,d_portrait
JOINED_edge,BRAIN_10,BA,0.3104982557657866,0.31323808596686614
JOINED_edge,BRAIN_10,BA,0.2626405480195085,0.35608783993109816
JOINED_edge,BRAIN_10,BA,0.25203931587354433,0.33642172471093945
JOINED_edge,BRAIN_10,BA,0.24430343879834443,0.35187207902121015
JOINED_edge,BRAIN_10,BA,0.2717009371040423,0.32578444747123236
JOINED_edge,BRAIN_10,BA,0.32762846907856225,0.48766891079338387
JOINED_edge,BRAIN_10,BA,0.35679259159249394,0.44968582373885246
JOINED_edge,BRAIN_10,BA,0.26986672187920446,0.33433205210196293
JOINED_edge,BRAIN_10,BA,0.2949981245842727,0.41058640618143116
JOINED_edge,BRAIN_10,BA,0.44870652470336025,0.4751905076185963
JOINED_edge,BRAIN_10,BA,0.2660206234597481,0.38115398014626906
JOINED_edge,BRAIN_10,BA,0.27480655214508387,0.3010719754123694
JOINED_edge,BRAIN_10,BA,0.36251795353904437,0.3874266385790088
JOINED_edge,BRAIN_10,BA,0.2543433628434707,0.4183007393911865
JOINED_edge,BRAIN_10,BA,0.2365244929682026,0.38513872389822124
JOINED_edge,BRAIN_10,BA,0.33875399277488233,0.3395076174667876
JOINED_edge,BRAIN_10,BA,0.38178538397441636,0.41256809218192836
JOINED_edge,BRAIN_10,BA,0.2504626661045707,0.32981652805355544
JOINED_edge,BRAIN_10,BA,0.2431722465278492,0.41095303450321785
JOINED_edge,BRAIN_10,BA,0.2895110201758987,0.44534565655032277
JOINED_edge,BRAIN_10,BA,0.20581769355591262,0.24256412217931012
JOINED_edge,BRAIN_10,BA,0.2488468961997026,0.30525770893591575
JOINED_edge,BRAIN_10,BA,0.2907881648407937,0.3568744618528784
JOINED_edge,BRAIN_10,BA,0.2525012500854525,0.34003377327764894
JOINED_edge,BRAIN_10,BA,0.24716047504561478,0.42930875030807886
JOINED_edge,BRAIN_10,BA,0.249122734714971,0.3059399666850026
JOINED_edge,BRAIN_10,BA,0.4008466383190424,0.31085123322971187
JOINED_edge,BRAIN_10,BA,0.24200520231022013,0.3818562476097346
JOINED_edge,BRAIN_10,BA,0.2535058110633278,0.3735785749263711
JOINED_edge,BRAIN_10,BA,0.23529447609085863,0.4782524249552565
JOINED_edge,BRAIN_10,BA,0.3078177136133149,0.30841739369703214
JOINED_edge,BRAIN_10,BA,0.3934868286868701,0.30974221374025734
JOINED_edge,BRAIN_10,BA,0.22653438787804517,0.4850596316168879
JOINED_edge,BRAIN_10,BA,0.2293878065347564,0.31439024090329404
JOINED_edge,BRAIN_10,BA,0.2809715066655356,0.31130983916210536
JOINED_edge,BRAIN_10,BA,0.26851388357427214,0.3746878276758068
JOINED_edge,BRAIN_10,BA,0.3206726824956127,0.3943553377332314
JOINED_edge,BRAIN_10,BA,0.3305246556582024,0.42345727264294475
JOINED_edge,BRAIN_10,BA,0.20480292579120074,0.30420035431535164
JOINED_edge,BRAIN_10,BA,0.2584845478453551,0.36699099866000406
JOINED_edge,BRAIN_10,BA,0.19778595244236313,0.25631305325439524
JOINED_edge,BRAIN_10,BA,0.30121354810671414,0.38016009166058523
JOINED_edge,BRAIN_10,BA,0.23008855866186503,0.36031715971032696
JOINED_edge,BRAIN_10,BA,0.24539303780260388,0.3390461648467602
JOINED_edge,BRAIN_10,BA,0.27281325231200515,0.41995136796473964
JOINED_edge,BRAIN_10,BA,0.20464356219789503,0.24946592004568094
JOINED_edge,BRAIN_10,BA,0.46016743258889103,0.4010141676662311
JOINED_edge,BRAIN_10,BA,0.36677680410171576,0.3835530226254259
JOINED_edge,BRAIN_10,BA,0.31279696864062567,0.38077691346959264
JOINED_edge,BRAIN_10,BA,0.2630672039034333,0.3570387914888862
JOINED_edge,BRAIN_10,BA,0.37721261321884647,0.3922036160159197
JOINED_edge,BRAIN_10,BA,0.310748678258408,0.336022855962696
JOINED_edge,BRAIN_10,BA,0.24590894162085966,0.32958914209668655
JOINED_edge,BRAIN_10,BA,0.21369579305168693,0.30079554119680535
JOINED_edge,BRAIN_10,BA,0.3015929900415792,0.34141230208861173
JOINED_edge,BRAIN_10,BA,0.2866033115992567,0.4961216052507993
JOINED_edge,BRAIN_10,BA,0.33988404987531406,0.3492266709277828
JOINED_edge,BRAIN_10,BA,0.21563316373477026,0.27522855425802134
JOINED_edge,BRAIN_10,BA,0.2517722977302416,0.4604863565035322
JOINED_edge,BRAIN_10,BA,0.46826985934461485,0.3766984843634671
JOINED_edge,BRAIN_10,BA,0.22607407741132768,0.31157344427162975
JOINED_edge,BRAIN_10,BA,0.2992244918276101,0.3832383164399691
JOINED_edge,BRAIN_10,BA,0.2947785646707062,0.38796374091774666
JOINED_edge,BRAIN_10,BA,0.24410667457353466,0.3530641277106633
JOINED_edge,BRAIN_10,BA,0.2103897100557268,0.2914658664769437
JOINED_edge,BRAIN_10,BA,0.2864072158039111,0.38506958390352974
JOINED_edge,BRAIN_10,BA,0.23069433028149622,0.39690968782072744
JOINED_edge,BRAIN_10,BA,0.2656559713559867,0.37945372076966644
JOINED_edge,BRAIN_10,BA,0.2753169462633547,0.3371002928554221
JOINED_edge,BRAIN_10,BA,0.38335909927155937,0.3086985541071495
JOINED_edge,BRAIN_10,BA,0.2725858929023797,0.4163129719237482
JOINED_edge,BRAIN_10,BA,0.2685401227517123,0.5285270793027459
JOINED_edge,BRAIN_10,BA,0.3992592148922775,0.3928540983781057
JOINED_edge,BRAIN_10,BA,0.2902280720815024,0.2856391419935357
JOINED_edge,BRAIN_10,BA,0.3004592710090146,0.44135840627585987
JOINED_edge,BRAIN_10,BA,0.32688476001365435,0.3613638050693356
JOINED_edge,BRAIN_10,BA,0.2472841453590338,0.2887938840884206
JOINED_edge,BRAIN_10,BA,0.31861568293053016,0.37105705166008374
JOINED_edge,BRAIN_10,BA,0.21549299672456493,0.2710467585220215
JOINED_edge,BRAIN_10,BA,0.27082996091566536,0.323213132463122
JOINED_edge,BRAIN_10,BA,0.38221987835222326,0.3923981133107237
JOINED_edge,BRAIN_10,BA,0.23062309875346731,0.34075190281095885
JOINED_edge,BRAIN_10,BA,0.2524585973079832,0.34374498543918897
JOINED_edge,BRAIN_10,BA,0.33526018697548965,0.39961474539159203
JOINED_edge,BRAIN_10,BA,0.3559055960286107,0.3087690969399062
JOINED_edge,BRAIN_10,BA,0.3383248220276587,0.3284026711241277
JOINED_edge,BRAIN_10,BA,0.25914729429843464,0.3271450297282044
JOINED_edge,BRAIN_10,BA,0.23324909301520924,0.31267667074290867
JOINED_edge,BRAIN_10,BA,0.3112405010860522,0.39108116516368274
JOINED_edge,BRAIN_10,BA,0.30472133426685694,0.33009333931100904
JOINED_edge,BRAIN_10,BA,0.3118570503754661,0.3043786011242702
JOINED_edge,BRAIN_10,BA,0.1905773790501738,0.3113360529874278
JOINED_edge,BRAIN_10,BA,0.34288241817505316,0.40881387369910327
JOINED_edge,BRAIN_10,BA,0.26487049393320283,0.278312032644639
JOINED_edge,BRAIN_10,BA,0.20048244600499868,0.29582575187020255
JOINED_edge,BRAIN_10,BA,0.21488613643290053,0.3963604105334708
JOINED_edge,BRAIN_10,BA,0.41664206997538317,0.34916756925379633
JOINED_edge,BRAIN_10,BA,0.22786777731872146,0.3763885295253374
JOINED_edge,BRAIN_10,BA,0.3193199418147583,0.3543692382956374
JOINED_edge,BRAIN_10,BA,0.2206268469952053,0.46811522201521283
JOINED_edge,BRAIN_10,BA,0.4553450767851566,0.2763805921526452
JOINED_edge,BRAIN_10,BA,0.3077417000979068,0.36820928995271696
JOINED_edge,BRAIN_10,BA,0.29804724207483474,0.3407612113683628
JOINED_edge,BRAIN_10,BA,0.26801494564753603,0.5793380534563926
JOINED_edge,BRAIN_10,BA,0.2312240675427911,0.2866369310706209
JOINED_edge,BRAIN_10,BA,0.25229210084594006,0.30778783690662787
JOINED_edge,BRAIN_10,BA,0.2407874832160468,0.5226007430614006
JOINED_edge,BRAIN_10,BA,0.3083296687074409,0.3377282199651913
JOINED_edge,BRAIN_10,BA,0.25070184488875596,0.3933024897055619
JOINED_edge,BRAIN_10,BA,0.28442340901441004,0.3091891966818662
JOINED_edge,BRAIN_10,BA,0.33780333823335973,0.39768753000844814
JOINED_edge,BRAIN_10,BA,0.31243296085383215,0.4649724314121926
JOINED_edge,BRAIN_10,BA,0.3620686671395863,0.3830951109795053
JOINED_edge,BRAIN_10,BA,0.2327884675549181,0.3473874286886815
JOINED_edge,BRAIN_10,BA,0.2523281991642311,0.39197897448893854
JOINED_edge,BRAIN_10,BA,0.2788883841044875,0.23401602102017813
JOINED_edge,BRAIN_10,BA,0.351546458773233,0.31055071210149654
JOINED_edge,BRAIN_10,BA,0.3127545450238743,0.35779595186110075
JOINED_edge,BRAIN_10,BA,0.34098564510538637,0.44287411789079156
JOINED_edge,BRAIN_10,BA,0.3362268987245742,0.3306292391338099
JOINED_edge,BRAIN_10,BA,0.3570649388974324,0.19574347634485012
JOINED_edge,BRAIN_10,BA,0.22060592415629862,0.273395235520392
JOINED_edge,BRAIN_10,BA,0.36304571543204467,0.37465595330017937
JOINED_edge,BRAIN_10,BA,0.30430005824092,0.4285459372655389
JOINED_edge,BRAIN_10,BA,0.2893384523541403,0.33740450109934633
JOINED_edge,BRAIN_10,BA,0.302726945050946,0.3540481325504107
JOINED_edge,BRAIN_10,BA,0.3819046243696755,0.4261764302331925
JOINED_edge,BRAIN_10,BA,0.19780907612224022,0.31067129637057045
JOINED_edge,BRAIN_10,BA,0.3155257246543873,0.3800491386910882
JOINED_edge,BRAIN_10,BA,0.2080888367791797,0.3662151659619744
JOINED_edge,BRAIN_10,BA,0.380649874439736,0.27922660690590584
JOINED_edge,BRAIN_10,BA,0.3257854620768867,0.39908223680748445
JOINED_edge,BRAIN_10,BA,0.26777022093548697,0.33121962055292875
JOINED_edge,BRAIN_10,BA,0.2704854479276804,0.3825806297192673
JOINED_edge,BRAIN_10,BA,0.24877365765137982,0.36361827313637174
JOINED_edge,BRAIN_10,BA,0.19116966310552216,0.18110040530176227
JOINED_edge,BRAIN_10,BA,0.30891614733711653,0.34904936107935847
JOINED_edge,BRAIN_10,BA,0.2435628651066575,0.2453093692673258
JOINED_edge,BRAIN_10,BA,0.24086540910616241,0.2699132188227696
JOINED_edge,BRAIN_10,BA,0.3690533998073985,0.31942757598553473
JOINED_edge,BRAIN_10,BA,0.20084842427442537,0.5600621136331305
JOINED_edge,BRAIN_10,BA,0.23108821976109,0.4774720126540258
JOINED_edge,BRAIN_10,BA,0.3621030650857959,0.3828317797152613
JOINED_edge,BRAIN_10,BA,0.23829066270383778,0.3104108148556834
JOINED_edge,BRAIN_10,BA,0.25289636921143843,0.34611821594446857
JOINED_edge,BRAIN_10,BA,0.26039109901601104,0.37678928415393015
JOINED_edge,BRAIN_10,BA,0.19880017103048503,0.34163309399844194
JOINED_edge,BRAIN_10,BA,0.3127174737319764,0.3262752579274535
JOINED_edge,BRAIN_10,BA,0.27814780640416037,0.37433648445769996
JOINED_edge,BRAIN_10,BA,0.31860828994832713,0.4927662093577778
JOINED_edge,BRAIN_10,BA,0.23982679817232494,0.34077695277769837
JOINED_edge,BRAIN_10,BA,0.29088942420131286,0.3675052835924492
JOINED_edge,BRAIN_10,BA,0.21194925121393118,0.33069839484612223
JOINED_edge,BRAIN_10,BA,0.33415476461895605,0.35104840572053986
JOINED_edge,BRAIN_10,BA,0.2770283815429836,0.2787897921230188
JOINED_edge,BRAIN_10,BA,0.2274359079636109,0.3377715147803407
JOINED_edge,BRAIN_10,BA,0.19843422319370127,0.31772877868280724
JOINED_edge,BRAIN_10,BA,0.242146709129536,0.31861884436431437
JOINED_edge,BRAIN_10,BA,0.3126749075459205,0.2823826652248967
JOINED_edge,BRAIN_10,BA,0.2956775374297573,0.4330426126870513
JOINED_edge,BRAIN_10,BA,0.290071277005006,0.44363057003091555
JOINED_edge,BRAIN_10,BA,0.38057261630816197,0.42163952514164643
JOINED_edge,BRAIN_10,BA,0.3297976781050748,0.3588341563908496
JOINED_edge,BRAIN_10,BA,0.29776423824312254,0.363863823496626
JOINED_edge,BRAIN_10,BA,0.4103942017879791,0.3923785193326446
JOINED_edge,BRAIN_10,BA,0.24462319391057222,0.33358987623557645
JOINED_edge,BRAIN_10,BA,0.284263127590388,0.3420524118969095
JOINED_edge,BRAIN_10,BA,0.2529128205130649,0.4696271352140997
JOINED_edge,BRAIN_10,BA,0.45235070667935656,0.3129780073186307
JOINED_edge,BRAIN_10,BA,0.2886292497659783,0.38949809084423337
JOINED_edge,BRAIN_10,BA,0.36643790609011195,0.37128401386784954
JOINED_edge,BRAIN_10,BA,0.24201222559932706,0.34929121096661964
JOINED_edge,BRAIN_10,BA,0.2860652594266989,0.42613214354053525
JOINED_edge,BRAIN_10,GEO,0.6354961954428512,0.5692345419727627
JOINED_edge,BRAIN_10,GEO,0.5560442272139701,0.5625972324251981
JOINED_edge,BRAIN_10,GEO,0.7070294299235238,0.6372345153497845
JOINED_edge,BRAIN_10,GEO,0.6014349357991544,0.6441050006963869
JOINED_edge,BRAIN_10,GEO,0.6482055522289533,0.6345383490512282
JOINED_edge,BRAIN_10,GEO,0.5694289327935443,0.6345407842919817
JOINED_edge,BRAIN_10,GEO,0.6142413380008906,0.5564330296667171
JOINED_edge,BRAIN_10,GEO,0.6995633326926876,0.5854530083931211
JOINED_edge,BRAIN_10,GEO,0.6011025072794256,0.6315191203151871
JOINED_edge,BRAIN_10,GEO,0.6467714570250974,0.6227294138079618
JOINED_edge,BRAIN_10,GEO,0.642391308797527,0.6067806049579931
JOINED_edge,BRAIN_10,GEO,0.5831449979091528,0.600098894432205
JOINED_edge,BRAIN_10,GEO,0.6506997458938943,0.6078854007549312
JOINED_edge,BRAIN_10,GEO,0.6286576772474134,0.6460192314783813
JOINED_edge,BRAIN_10,GEO,0.6355241577330356,0.625686220822878
JOINED_edge,BRAIN_10,GEO,0.6773211838201441,0.5877474503037543
JOINED_edge,BRAIN_10,GEO,0.6176587485316435,0.642187372332881
JOINED_edge,BRAIN_10,GEO,0.6367228241173889,0.5657735803020749
JOINED_edge,BRAIN_10,GEO,0.552735263882121,0.5169731569764363
JOINED_edge,BRAIN_10,GEO,0.496898725340866,0.6254209832116057
JOINED_edge,BRAIN_10,GEO,0.5872622507424129,0.6198143461246726
JOINED_edge,BRAIN_10,GEO,0.5845944010014915,0.642787174355544
JOINED_edge,BRAIN_10,GEO,0.6549134844537473,0.6118200156683249
JOINED_edge,BRAIN_10,GEO,0.6592450371097482,0.599457260443953
JOINED_edge,BRAIN_10,GEO,0.5892610945365047,0.5973460890100101
JOINED_edge,BRAIN_10,GEO,0.7582984706897761,0.6255734909237506
JOINED_edge,BRAIN_10,GEO,0.6230525409750465,0.6481039576621985
JOINED_edge,BRAIN_10,GEO,0.7038642746971143,0.6174035747951985
JOINED_edge,BRAIN_10,GEO,0.5358292294077922,0.6601391209227545
JOINED_edge,BRAIN_10,GEO,0.4778534257963296,0.5617992670052445
JOINED_edge,BRAIN_10,GEO,0.5707987282307788,0.5650708418568666
JOINED_edge,BRAIN_10,GEO,0.5696449282052884,0.6144360011545029
JOINED_edge,BRAIN_10,GEO,0.6299930877858437,0.5982680720738435
JOINED_edge,BRAIN_10,GEO,0.7040620019818384,0.6108795078617489
JOINED_edge,BRAIN_10,GEO,0.6479639141111455,0.5738222545479612
JOINED_edge,BRAIN_10,GEO,0.6642151511380109,0.538984941161931
JOINED_edge,BRAIN_10,GEO,0.6695404876797236,0.6250739157723446
JOINED_edge,BRAIN_10,GEO,0.6504243246343854,0.5571056941401734
JOINED_edge,BRAIN_10,GEO,0.5314534982634205,0.6585578239924637
JOINED_edge,BRAIN_10,GEO,0.6761105266382528,0.5969314141871863
JOINED_edge,BRAIN_10,GEO,0.6415138315299053,0.6599985593261256
JOINED_edge,BRAIN_10,GEO,0.5202492629109859,0.6130433132288957
JOINED_edge,BRAIN_10,GEO,0.5820348314516502,0.6419188251844046
JOINED_edge,BRAIN_10,GEO,0.6754418577210126,0.5761126397619211
JOINED_edge,BRAIN_10,GEO,0.670951904461878,0.5893035557516341
JOINED_edge,BRAIN_10,GEO,0.6766637756097441,0.5879433337259825
JOINED_edge,BRAIN_10,GEO,0.6493283812689712,0.5642764754795522
JOINED_edge,BRAIN_10,GEO,0.7164347309612276,0.6243973796034052
JOINED_edge,BRAIN_10,GEO,0.668324586138187,0.6025128737966581
JOINED_edge,BRAIN_10,GEO,0.5902689939166859,0.6647419102596865
JOINED_edge,BRAIN_10,GEO,0.6174922381799688,0.641731120206263
JOINED_edge,BRAIN_10,GEO,0.6851434493822338,0.5407704374945432
JOINED_edge,BRAIN_10,GEO,0.7132569723721749,0.6709090903187083
JOINED_edge,BRAIN_10,GEO,0.5272878882664216,0.5219239416526233
JOINED_edge,BRAIN_10,GEO,0.6373035799984047,0.5696262300089567
JOINED_edge,BRAIN_10,GEO,0.6880826013930889,0.6029849442455065
JOINED_edge,BRAIN_10,GEO,0.6204509955158768,0.6361893108765638
JOINED_edge,BRAIN_10,GEO,0.6152683458106354,0.5758893438165746
JOINED_edge,BRAIN_10,GEO,0.5894263850142832,0.5793500359722717
JOINED_edge,BRAIN_10,GEO,0.5547732027629398,0.6337366334823469
JOINED_edge,BRAIN_10,GEO,0.6017847272785377,0.6187636623345155
JOINED_edge,BRAIN_10,GEO,0.5856492367802791,0.6255033721178526
JOINED_edge,BRAIN_10,GEO,0.6385775308576762,0.6180768660720664
JOINED_edge,BRAIN_10,GEO,0.6161096993903636,0.6216657838720173
JOINED_edge,BRAIN_10,GEO,0.5840328680635201,0.5901425619415885
JOINED_edge,BRAIN_10,GEO,0.6455972333407746,0.6400178504346629
JOINED_edge,BRAIN_10,GEO,0.5940365786075603,0.6023371525840668
JOINED_edge,BRAIN_10,GEO,0.7025668385370041,0.600150702336594
JOINED_edge,BRAIN_10,GEO,0.56066101342029,0.5445356878957837
JOINED_edge,BRAIN_10,GEO,0.5777152236089673,0.5830061712211707
JOINED_edge,BRAIN_10,GEO,0.6274541613346388,0.6860909258487922
JOINED_edge,BRAIN_10,GEO,0.6421827961352494,0.6093816079226955
JOINED_edge,BRAIN_10,GEO,0.6853813760470049,0.6154423470803561
JOINED_edge,BRAIN_10,GEO,0.6826817696589743,0.6419619678708612
JOINED_edge,BRAIN_10,GEO,0.676854286967029,0.559518895077955
JOINED_edge,BRAIN_10,GEO,0.6468222993141105,0.5363694099349819
JOINED_edge,BRAIN_10,GEO,0.5819265299555177,0.6675459319272166
JOINED_edge,BRAIN_10,GEO,0.6087420736758486,0.5063243071828376
JOINED_edge,BRAIN_10,GEO,0.502003885008729,0.55434254989735
JOINED_edge,BRAIN_10,GEO,0.5308899929024608,0.5685569382140694
JOINED_edge,BRAIN_10,GEO,0.6573787131680376,0.64640220187107
JOINED_edge,BRAIN_10,GEO,0.720268052022547,0.6335484295898506
JOINED_edge,BRAIN_10,GEO,0.5941060744246444,0.5310076521830351
JOINED_edge,BRAIN_10,GEO,0.5992813044206732,0.5820560128031897
JOINED_edge,BRAIN_10,GEO,0.6769317356796124,0.6678345243267261
JOINED_edge,BRAIN_10,GEO,0.7346031682798273,0.5717154110163398
JOINED_edge,BRAIN_10,GEO,0.7062266926242744,0.6110093011014792
JOINED_edge,BRAIN_10,GEO,0.685196399070237,0.6578285185540653
JOINED_edge,BRAIN_10,GEO,0.6835317475127526,0.6224941465415215
JOINED_edge,BRAIN_10,GEO,0.6598127803744599,0.5616803036622205
JOINED_edge,BRAIN_10,GEO,0.6362111849794568,0.6368230666620794
JOINED_edge,BRAIN_10,GEO,0.6455474595089469,0.6000527312676023
JOINED_edge,BRAIN_10,GEO,0.6635080952089326,0.5133829083088153
JOINED_edge,BRAIN_10,GEO,0.6009274351939027,0.6028615892108702
JOINED_edge,BRAIN_10,GEO,0.577440132575768,0.644979664662171
JOINED_edge,BRAIN_10,GEO,0.5828313397423316,0.5846805171997647
JOINED_edge,BRAIN_10,GEO,0.6944249272443527,0.5569289974361813
JOINED_edge,BRAIN_10,GEO,0.563843706508597,0.6387839124820993
JOINED_edge,BRAIN_10,GEO,0.626384343024076,0.554256587716534
JOINED_edge,BRAIN_10,GEO,0.5824244387163927,0.5708740267435932
JOINED_edge,BRAIN_10,GEO,0.7182792448087476,0.6486346666307399
JOINED_edge,BRAIN_10,GEO,0.6750813557916439,0.6117342677283755
JOINED_edge,BRAIN_10,GEO,0.7128846083362078,0.6481782091259387
JOINED_edge,BRAIN_10,GEO,0.6917961278471843,0.6188579122281008
JOINED_edge,BRAIN_10,GEO,0.6459451934412819,0.6339982231389176
JOINED_edge,BRAIN_10,GEO,0.6365028824902662,0.6234384065544412
JOINED_edge,BRAIN_10,GEO,0.5731047615201508,0.5950434934803365
JOINED_edge,BRAIN_10,GEO,0.4990188106801573,0.5772886050883195
JOINED_edge,BRAIN_10,GEO,0.7356677854102655,0.5348813530248246
JOINED_edge,BRAIN_10,GEO,0.6921224160913013,0.6348684864716951
JOINED_edge,BRAIN_10,GEO,0.7333710155568186,0.5617355959738253
JOINED_edge,BRAIN_10,GEO,0.6244978837349208,0.6037766559541516
JOINED_edge,BRAIN_10,GEO,0.5975609465651074,0.6274598700202101
JOINED_edge,BRAIN_10,GEO,0.6189543547013535,0.5313561779718177
JOINED_edge,BRAIN_10,GEO,0.637644138989818,0.606006172243778
JOINED_edge,BRAIN_10,GEO,0.6101497635717652,0.5090053930455501
JOINED_edge,BRAIN_10,GEO,0.6489586415653638,0.6363864715335137
JOINED_edge,BRAIN_10,GEO,0.5824742942759993,0.5468522569599743
JOINED_edge,BRAIN_10,GEO,0.5610316326556398,0.5536607979850822
JOINED_edge,BRAIN_10,GEO,0.6665150666442552,0.6856160770266557
JOINED_edge,BRAIN_10,GEO,0.6426993640777231,0.5364636393075979
JOINED_edge,BRAIN_10,GEO,0.6967263649491832,0.6168034717365841
JOINED_edge,BRAIN_10,GEO,0.63657145420392,0.5999223067723181
JOINED_edge,BRAIN_10,GEO,0.5413803417508689,0.6012279029547531
JOINED_edge,BRAIN_10,GEO,0.6594276200833781,0.6185848011633501
JOINED_edge,BRAIN_10,GEO,0.6863049207056199,0.6229179738907624
JOINED_edge,BRAIN_10,GEO,0.5995014047373354,0.648027293140766
JOINED_edge,BRAIN_10,GEO,0.539753583189444,0.6169110566783982
JOINED_edge,BRAIN_10,GEO,0.6039636970469583,0.6427960362734102
JOINED_edge,BRAIN_10,GEO,0.7745304028031367,0.6426246779674174
JOINED_edge,BRAIN_10,GEO,0.6575242523350696,0.5522820218451708
JOINED_edge,BRAIN_10,GEO,0.704237432939487,0.5389764355330242
JOINED_edge,BRAIN_10,GEO,0.6556463600192893,0.6856961171169424
JOINED_edge,BRAIN_10,GEO,0.6212342697961188,0.5598664237961798
JOINED_edge,BRAIN_10,GEO,0.6994709249051103,0.5908668982011106
JOINED_edge,BRAIN_10,GEO,0.6868017239913222,0.6378464502815419
JOINED_edge,BRAIN_10,GEO,0.5626842053285236,0.5798303036318703
JOINED_edge,BRAIN_10,GEO,0.6172505200266308,0.6425785551816883
JOINED_edge,BRAIN_10,GEO,0.7053941180395045,0.5979934746573727
JOINED_edge,BRAIN_10,GEO,0.6927602705962731,0.6403875717345913
JOINED_edge,BRAIN_10,GEO,0.640504732624118,0.574851321642276
JOINED_edge,BRAIN_10,GEO,0.6505432987809202,0.5451788958285061
JOINED_edge,BRAIN_10,GEO,0.713447864802101,0.6548711675082073
JOINED_edge,BRAIN_10,GEO,0.6446011286439619,0.6048012358187629
JOINED_edge,BRAIN_10,GEO,0.5292312107045706,0.543007557561818
JOINED_edge,BRAIN_10,GEO,0.6362274391802444,0.5391685190706668
JOINED_edge,BRAIN_10,GEO,0.6380268000570876,0.6547157286481444
JOINED_edge,BRAIN_10,GEO,0.6951692153964261,0.633302864171212
JOINED_edge,BRAIN_10,GEO,0.5837861798694454,0.6481503323027147
JOINED_edge,BRAIN_10,GEO,0.6709320119509341,0.5491826319514707
JOINED_edge,BRAIN_10,GEO,0.6739399633524655,0.5943351483321074
JOINED_edge,BRAIN_10,GEO,0.5757082592109706,0.6588410764650903
JOINED_edge,BRAIN_10,GEO,0.6270909576410749,0.579652987418125
JOINED_edge,BRAIN_10,GEO,0.728223838683409,0.5570099565652856
JOINED_edge,BRAIN_10,GEO,0.6816255409663401,0.6120959455153003
JOINED_edge,BRAIN_10,GEO,0.6713890578621378,0.5781490624335117
JOINED_edge,BRAIN_10,GEO,0.6460167431950452,0.6610732118618876
JOINED_edge,BRAIN_10,GEO,0.6735762697083771,0.5152659669807731
JOINED_edge,BRAIN_10,GEO,0.6253427250860178,0.5202438042459567
JOINED_edge,BRAIN_10,GEO,0.6712226389749291,0.6430874455160644
JOINED_edge,BRAIN_10,GEO,0.6022774912545577,0.578215773585913
JOINED_edge,BRAIN_10,GEO,0.645803569742843,0.5377149118338516
JOINED_edge,BRAIN_10,GEO,0.6433432394754485,0.6331329753211865
JOINED_edge,BRAIN_10,GEO,0.6933773685902204,0.6212522882819334
JOINED_edge,BRAIN_10,GEO,0.6368506004208169,0.568165401146115
JOINED_edge,BRAIN_10,GEO,0.6843726259913653,0.6163369932162093
JOINED_edge,BRAIN_10,GEO,0.6345842808991238,0.6226388401209559
JOINED_edge,BRAIN_10,GEO,0.5671534124138348,0.619184294740837
